000001,深发展Ａ
600006,东风汽车
600528,中铁二局
000002,万科Ａ
600007,中国国贸
600535,天士力
000009,深宝安Ａ
600008,首创股份
600547,山东黄金
000012,南  玻Ａ
600009,上海机场
600548,深高速
000021,长城开发
600010,包钢股份
600549,厦门钨业
000024,招商地产
600011,华能国际
600550,天威保变
000027,深圳能源
600012,皖通高速
600569,安阳钢铁
000029,深深房Ａ
600015,华夏银行
600583,海油工程
000031,中粮地产
600016,民生银行
600585,海螺水泥
000036,华联控股
600017,日照港
600591,上海航空
000039,中集集团
600018,上港集团
600595,中孚实业
000046,泛海建设
600019,宝钢股份
600596,新安股份
000059,辽通化工
600020,中原高速
600597,光明乳业
000060,中金岭南
600021,上海电力
600598,北大荒
000061,农 产 品
600022,济南钢铁
600600,青岛啤酒
000063,中兴通讯
600026,中海发展
600601,方正科技
000069,华侨城Ａ
600027,华电国际
600611,大众交通
000088,盐田港
600028,中国石化
600616,第一食品
000089,深圳机场
600029,南方航空
600628,新世界
000157,中联重科
600030,中信证券
600631,百联股份
000301,丝绸股份
600031,三一重工
600635,大众公用
000338,潍柴动力
600033,福建高速
600638,新黄浦
000400,许继电气
600035,楚天高速
600639,浦东金桥
000401,冀东水泥
600036,招商银行
600642,申能股份
000402,金 融 街
600037,歌华有线
600643,爱建股份
000410,沈阳机床
600048,保利地产
600649,原水股份
000422,湖北宜化
600050,中国联通
600653,申华控股
000423,东阿阿胶
600058,五矿发展
600655,豫园商城
000425,徐工科技
600066,宇通客车
600660,福耀玻璃
000488,晨鸣纸业
600068,葛洲坝
600662,强生控股
000503,海虹控股
600085,同仁堂
600663,陆家嘴
000527,美的电器
600087,长航油运
600675,中华企业
000528,柳工
600088,中视传媒
600685,广船国际
000538,云南白药
600089,特变电工
600688,上海石化
000539,粤电力Ａ
600096,云天化
600690,青岛海尔
000541,佛山照明
600098,广州控股
600694,大商股份
000543,皖能电力
600100,同方股份
600717,天津港
000550,江铃汽车
600102,莱钢股份
600718,东软股份
000559,万向钱潮
600104,上海汽车
600739,辽宁成大
000562,宏源证券
600108,亚盛集团
600741,巴士股份
000568,泸州老窖
600109,国金证券
600747,大连控股
000572,海马股份
600110,中科英华
600748,上实发展
000581,威孚高科
600111,包钢稀土
600754,锦江股份
000612,焦作万方
600115,东方航空
600761,安徽合力
000625,长安汽车
600117,西宁特钢
600770,综艺股份
000629,攀钢钢钒
600118,中国卫星
600779,水井坊
000630,铜陵有色
600123,兰花科创
600780,通宝能源
000636,风华高科
600125,铁龙物流
600787,中储股份
000651,格力电器
600132,重庆啤酒
600795,国电电力
000652,泰达股份
600143,金发科技
600797,浙大网新
000680,山推股份
600150,中国船舶
600808,马钢股份
000682,东方电子
600151,航天机电
600809,山西汾酒
000708,大冶特钢
600153,建发股份
600811,东方集团
000709,唐钢股份
600158,中体产业
600812,华北制药
000717,韶钢松山
600161,天坛生物
600820,隧道股份
000718,苏宁环球
600170,上海建工
600832,东方明珠
000729,燕京啤酒
600177,雅戈尔
600835,上海机电
000751,锌业股份
600183,生益科技
600837,海通证券
000758,中色股份
600188,兖州煤业
600839,四川长虹
000761,本钢板材
600190,锦州港
600849,上海医药
000767,漳泽电力
600196,复星医药
600851,海欣股份
000768,西飞国际
600208,新湖中宝
600863,内蒙华电
000778,新兴铸管
600210,紫江企业
600868,梅雁水电
000786,北新建材
600219,南山铝业
600874,创业环保
000792,盐湖钾肥
600220,江苏阳光
600875,东方电气
000793,华闻传媒
600221,海南航空
600879,火箭股份
000800,一汽轿车
600236,桂冠电力
600881,亚泰集团
000807,云铝股份
600256,广汇股份
600886,国投电力
000822,山东海化
600266,北京城建
600887,伊利股份
000825,太钢不锈
600269,赣粤高速
600895,张江高科
000828,东莞控股
600270,外运发展
600900,长江电力
000829,天音控股
600271,航天信息
600961,株冶集团
000839,中信国安
600282,南钢股份
600978,宜华木业
000858,五 粮 液
600307,酒钢宏兴
600997,开滦股份
000876,新 希 望
600308,华泰股份
601001,大同煤业
000878,云南铜业
600309,烟台万华
601002,晋亿实业
000895,双汇发展
600316,洪都航空
601003,柳钢股份
000897,津滨发展
600320,振华港机
601005,重庆钢铁
000898,鞍钢股份
600325,华发股份
601006,大秦铁路
000900,现代投资
600331,宏达股份
601009,南京银行
000912,泸 天 化
600348,国阳新能
601088,中国神华
000917,电广传媒
600350,山东高速
601111,中国国航
000927,一汽夏利
600357,承德钒钛
601166,兴业银行
000932,华菱管线
600362,江西铜业
601168,西部矿业
000933,神火股份
600377,宁沪高速
601169,北京银行
000937,金牛能源
600380,健 康 元
601318,中国平安
000951,中国重汽
600383,金地集团
601328,交通银行
000959,首钢股份
600415,小商品城
601333,广深铁路
000960,锡业股份
600418,江淮汽车
601398,工商银行
000969,安泰科技
600428,中远航运
601588,北辰实业
000970,中科三环
600432,吉恩镍业
601600,中国铝业
000983,西山煤电
600456,宝钛股份
601628,中国人寿
002024,苏宁电器
600489,中金黄金
601666,平煤天安
002110,三钢闽光
600497,驰宏锌锗
601699,潞安环能
002122,天马股份
600500,中化国际
601808,中海油服
002128,露天煤业
600501,航天晨光
601857,中国石油
002142,宁波银行
600508,上海能源
601872,招商轮船
600000,浦发银行
600519,贵州茅台
601919,中国远洋
600001,邯郸钢铁
601988,中国银行
600004,白云机场
601991,大唐发电
600005,武钢股份
601998,中信银行
